_id,full_name,email,ssn,ip_address,gender,date_of_birth,age,zip_code,annual_income,income_imputed,credit_history_months,credit_history_months_flag,debt_to_income,dti_flag,savings_balance,total_spend,alcohol_spend,gambling_spend,had_adult_entertainment_raw,loan_approved,interest_rate,approved_amount,rejection_reason,processing_timestamp,email_missing,ssn_missing,dob_missing,timestamp_missing,ssn_conflict,cross_field_flag,decision_inconsistent_flag,neg_savings_flag,dti_reason_flag,timestamp_implausible,timestamp_too_early,timestamp_too_late,timestamp_stale
app_247,Dorothy Torres,dorothy.torres17@aol.com,850-95-2871,192.168.138.165,Female,1999-06-16,26.0,90231,64000.0,False,0,False,0.21,False,22335,1124,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_162,Eric Rodriguez,eric.rodriguez1@hotmail.com,122-21-5695,10.53.239.200,Male,1991-12-11,34.0,10066,55000.0,False,47,False,0.3,False,10407,1117,0,0,False,True,2.7,71000.0,,2024-01-15T00:00:00Z,False,False,False,False,False,False,False,False,False,False,False,False,True
app_029,Rebecca Jackson,rebecca.jackson30@icloud.com,756-86-3510,172.31.169.14,Female,2001-03-23,24.0,10035,46000.0,False,37,False,0.45,False,23075,258,0,0,False,True,3.1,48000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_345,Justin White,justin.white92@yahoo.com,845-23-1957,192.168.91.204,Male,1978-08-20,47.0,10041,60000.0,False,42,False,0.34,False,25288,122,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_059,Jack Lewis,jack.lewis27@hotmail.com,134-13-3673,10.132.239.142,Male,1992-11-21,33.0,10029,103000.0,False,50,False,0.3,False,40581,234,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_484,Samuel Green,samuel.green79@gmail.com,497-67-8063,10.113.219.15,Male,1990-08-10,35.0,10001,69000.0,False,27,False,0.27,False,10775,979,0,0,False,True,3.2,34000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_346,Gary Martinez,gary.martinez58@protonmail.com,986-28-6936,172.21.15.191,Male,1979-10-29,46.0,90276,140000.0,False,60,False,0.25,False,38125,752,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_297,Daniel Green,daniel.green70@gmail.com,845-77-4845,172.29.27.236,Male,1983-02-18,43.0,10028,81000.0,False,84,False,0.38,False,30102,1590,0,0,False,True,3.5,58000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_223,Edward Nguyen,edward.nguyen90@yahoo.com,728-35-5170,10.162.20.136,Male,2000-12-28,25.0,10040,57000.0,False,0,False,0.26,False,4528,112,0,0,False,True,5.1,40000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_052,Kenneth Campbell,kenneth.campbell16@protonmail.com,255-10-9021,192.168.174.67,Male,1965-05-05,60.0,10052,91000.0,False,119,False,0.11,False,38008,328,0,0,False,True,3.0,22000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_261,Raymond Hall,raymond.hall45@hotmail.com,129-78-7265,10.137.212.135,Male,1972-12-28,53.0,10041,63000.0,False,59,False,0.38,False,23287,604,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_407,Jacob Ramirez,jacob.ramirez30@aol.com,458-36-1005,192.168.53.145,Male,1990-11-09,35.0,10076,74000.0,False,31,False,0.26,False,32341,1439,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_014,Pamela Gonzalez,pamela.gonzalez4@mail.com,622-41-3198,192.168.120.82,Female,1995-01-14,31.0,10086,112000.0,False,35,False,0.45,False,9647,339,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_143,David Wilson,david.wilson94@hotmail.com,855-76-9652,192.168.180.240,Male,1958-12-21,67.0,10048,66000.0,False,113,False,0.28,False,23503,791,0,0,False,True,6.4,66000.0,,2024-01-15T00:00:00Z,False,False,False,False,False,False,False,False,False,False,False,False,True
app_036,Betty Hall,betty.hall38@hotmail.com,427-27-7779,10.141.198.139,Female,1988-03-31,37.0,90227,141000.0,False,18,False,0.4,False,77318,723,0,0,False,True,3.3,49000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_145,Carolyn Robinson,carolyn.robinson18@outlook.com,887-80-6350,10.99.68.231,Female,1990-10-04,35.0,90297,85000.0,False,26,False,0.43,False,17930,826,0,0,False,False,,,algorithm_risk_score,2024-01-15T00:00:00Z,False,False,False,False,False,False,False,False,False,False,False,False,True
app_128,Thomas Scott,thomas.scott58@mail.com,857-88-7567,10.5.184.205,Male,1985-04-02,40.0,10078,94000.0,False,81,False,0.4,False,73842,199,0,0,False,False,,,high_dti_ratio,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_016,Gary Wilson,gary.wilson85@yahoo.com,780-24-9300,192.168.20.42,Male,1959-12-11,66.0,10091,123000.0,False,71,False,0.37,False,86599,485,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,True,False,False,False,False,False,False,False,False
app_144,Nicholas Taylor,nicholas.taylor14@icloud.com,745-28-4842,10.176.136.112,Male,1996-09-14,29.0,10024,56000.0,False,0,False,0.27,False,23970,513,0,0,False,True,6.2,39000.0,,2024-01-15T00:00:00Z,False,False,False,False,False,False,False,False,False,False,False,False,True
app_134,Brandon Moore,brandon.moore99@aol.com,714-64-1550,10.236.143.233,Male,1993-10-06,32.0,10048,98000.0,False,60,False,0.12,False,24889,595,0,0,False,True,6.0,69000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_238,Andrew Carter,andrew.carter41@protonmail.com,760-94-9485,10.39.210.182,Male,1988-03-11,37.0,10057,131000.0,False,112,False,0.17,False,65612,2094,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_270,Debra Flores,debra.flores69@protonmail.com,911-30-4999,172.24.233.43,Female,1993-10-19,32.0,10098,58000.0,False,78,False,0.24,False,14687,150,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_151,James Young,james.young39@outlook.com,582-51-4265,192.168.53.146,Male,1988-01-11,38.0,10019,124000.0,False,59,False,0.4,False,53225,786,0,0,False,False,,,algorithm_risk_score,2024-01-15T00:00:00Z,False,False,False,False,False,False,False,False,False,False,False,False,True
app_382,Charles White,charles.white70@aol.com,160-88-7527,192.168.185.92,Male,1994-10-01,31.0,10091,102000.0,False,12,False,0.42,False,26781,1798,0,0,False,True,5.8,22000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_351,Gary Young,gary.young30@outlook.com,542-27-3301,10.156.74.115,Male,1995-04-14,30.0,30029,67000.0,False,9,False,0.12,False,26062,809,0,0,False,False,,,algorithm_risk_score,2025-12-01T00:00:00Z,False,False,False,False,False,False,False,False,False,False,False,False,False
app_071,Debra Wilson,debra.wilson10@mail.com,542-49-2109,192.168.24.61,Female,1978-02-03,48.0,90208,134000.0,False,69,False,0.07,False,72178,1596,0,0,False,True,3.8,54000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_057,Betty Smith,betty.smith71@yahoo.com,848-93-7847,10.30.94.229,Female,1990-11-08,35.0,90255,70000.0,False,42,False,0.15,False,38800,808,0,0,False,True,2.5,55000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_278,Sarah Gonzalez,sarah.gonzalez66@yahoo.com,975-14-1465,10.133.35.59,Female,1997-05-21,28.0,10024,56000.0,False,0,False,0.28,False,9221,414,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_391,Jeffrey Perez,jeffrey.perez3@outlook.com,749-47-1082,192.168.93.38,Male,1963-03-29,62.0,10044,69000.0,False,131,False,0.19,False,37029,461,0,0,False,True,4.9,65000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_271,Katherine Lopez,katherine.lopez84@gmail.com,696-78-1129,192.168.120.3,Female,1988-07-28,37.0,90273,95000.0,False,44,False,0.35,False,34950,128,0,0,False,True,5.8,17000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_170,Ryan Lopez,ryan.lopez76@outlook.com,907-21-8853,10.160.161.230,Male,1990-02-19,36.0,30015,75000.0,False,40,False,0.18,False,10709,1395,0,0,False,True,3.3,79000.0,,2024-01-15T00:00:00Z,False,False,False,False,False,False,False,False,False,False,False,False,True
app_005,Christine Mitchell,christine.mitchell3@outlook.com,400-91-8156,172.25.44.173,Female,1960-06-19,65.0,90296,39000.0,False,76,False,0.06,False,15011,585,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_043,Daniel King,daniel.king27@mail.com,166-23-2000,10.204.248.60,Male,1985-08-17,40.0,10038,131000.0,False,10,True,0.06,False,53098,862,0,0,False,True,3.9,68000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_204,Jonathan Carter,mike johnson@gmail.com,972-81-1928,10.77.72.174,Male,1983-04-12,42.0,90256,81000.0,False,63,False,0.22,False,14018,778,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_465,James Rivera,james.rivera15@outlook.com,853-96-1952,192.168.175.28,Male,1972-05-29,53.0,10041,72000.0,False,89,False,0.32,False,27863,205,0,0,False,True,5.7,20000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_448,Susan Flores,susan.flores60@mail.com,383-48-9078,172.26.210.172,Female,1983-12-17,42.0,90221,57000.0,False,22,False,0.23,False,12120,83,0,0,False,True,6.4,47000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_463,Emma Clark,emma.clark61@outlook.com,976-47-3536,10.194.129.196,Female,1975-04-26,50.0,90205,81000.0,True,50,False,0.29,False,66878,919,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_109,Anna Davis,anna.davis94@mail.com,239-98-1268,10.105.58.146,Female,2000-01-03,26.0,90278,47000.0,False,27,False,0.23,False,17289,1554,0,0,False,True,4.0,17000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_444,Brandon Brown,brandon.brown2@hotmail.com,761-72-9912,10.4.242.163,Male,1981-10-28,44.0,10077,91000.0,False,56,False,0.23,False,28670,1103,0,0,False,True,5.5,59000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_412,Alexander Wright,alexander.wright47@hotmail.com,912-89-2986,10.158.159.60,Male,1997-02-16,29.0,10096,53000.0,False,61,False,0.43,False,25452,334,0,0,False,False,,,high_dti_ratio,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_092,Linda Jones,linda.jones69@hotmail.com,671-44-4118,10.218.56.39,Female,1997-09-29,28.0,90222,22000.0,False,31,False,0.4,False,14473,330,0,0,False,True,5.5,29000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_135,Laura Wilson,laura.wilson90@outlook.com,754-90-5869,10.172.73.55,Female,1986-10-23,39.0,90202,65000.0,False,92,False,0.22,False,9369,477,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_104,Maria Adams,maria.adams22@aol.com,186-65-7168,10.130.39.7,Female,1972-09-25,53.0,90254,84000.0,False,85,False,0.35,False,32846,425,0,0,False,True,3.6,76000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_394,Karen Robinson,karen.robinson34@gmail.com,949-81-1792,192.168.66.232,Female,1998-09-02,27.0,90271,61000.0,False,54,False,0.16,False,16646,940,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_449,Lisa Roberts,lisa.roberts99@outlook.com,833-71-7935,172.23.144.234,Female,1968-11-09,57.0,90234,81000.0,True,86,False,0.07,False,27467,498,0,0,False,True,5.7,54000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_255,Larry Ramirez,larry.ramirez85@mail.com,646-37-3934,192.168.14.184,Male,1991-08-05,34.0,10083,59000.0,False,32,False,0.07,False,13853,327,229,0,False,True,4.8,55000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_365,Donald Ramirez,donald.ramirez2@protonmail.com,639-74-5472,192.168.85.102,Male,1989-04-20,36.0,10043,79000.0,False,53,False,0.08,False,10899,763,0,0,False,True,2.6,29000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_500,Gregory Robinson,gregory.robinson44@gmail.com,195-84-3232,192.168.9.203,Male,1991-02-27,35.0,10048,86000.0,False,12,False,0.13,False,42908,451,0,0,False,True,5.2,38000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_110,Mark Campbell,mark.campbell54@icloud.com,223-83-4934,192.168.251.236,Male,1962-07-07,63.0,10011,111000.0,False,112,False,0.07,False,58086,497,0,0,False,True,3.4,78000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_335,Matthew Johnson,matthew.johnson43@protonmail.com,520-53-3058,10.184.100.56,Male,1977-01-29,49.0,10092,83000.0,False,75,False,0.16,False,57065,327,0,0,False,True,3.9,24000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_490,Catherine King,catherine.king79@gmail.com,305-93-9799,172.29.194.13,Female,1987-04-13,38.0,90251,171000.0,False,74,False,0.26,False,45864,1231,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_258,Laura Thompson,laura.thompson44@protonmail.com,112-40-9635,10.248.44.99,Female,1975-04-14,50.0,90273,71000.0,False,119,False,0.19,False,21151,1369,0,0,False,True,6.5,73000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_262,Lisa Nelson,lisa.nelson41@protonmail.com,141-88-9385,172.31.49.104,Female,1999-09-28,26.0,90264,46000.0,False,38,False,0.09,False,18075,760,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_303,Catherine Smith,catherine.smith85@outlook.com,961-32-4455,192.168.65.3,Female,1998-03-12,27.0,90281,41000.0,False,67,False,0.41,False,9650,1280,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_290,Stephanie Perez,stephanie.perez69@gmail.com,866-48-3726,172.25.130.219,Female,1990-01-06,36.0,90221,104000.0,False,39,False,0.27,False,-5000,599,0,0,False,True,4.3,49000.0,,,False,False,False,True,False,True,False,True,False,False,False,False,False
app_073,Susan Flores,susan.flores83@gmail.com,470-84-5617,10.4.117.75,Female,1985-02-02,41.0,90252,97000.0,False,60,False,0.08,False,30412,1029,0,0,False,True,4.8,51000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_201,James Baker,james.baker60@yahoo.com,703-96-2898,10.138.254.4,Male,1996-12-31,29.0,10088,36000.0,False,27,False,0.11,False,11695,602,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_156,Jessica Green,jessica.green86@gmail.com,801-19-4595,192.168.59.201,Female,1999-11-28,26.0,90239,25000.0,False,3,True,0.21,False,13641,218,0,0,False,False,,,algorithm_risk_score,2024-01-15T00:00:00Z,False,False,False,False,False,False,False,False,False,False,False,False,True
app_193,Rachel King,rachel.king61@gmail.com,852-24-1787,10.39.214.38,Female,1984-08-02,41.0,90221,155000.0,False,9,False,0.08,False,30968,960,0,0,True,False,,,insufficient_credit_history,2024-01-15T00:00:00Z,False,False,False,False,False,False,False,False,False,False,False,False,True
app_294,Susan King,susan.king68@aol.com,678-39-1724,192.168.87.207,Female,1985-03-13,40.0,90298,120000.0,False,15,False,0.36,False,36582,484,0,0,False,False,,,high_dti_ratio,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_226,Susan Flores,susan.flores95@mail.com,817-96-6416,192.168.196.9,Female,1982-04-18,43.0,90231,148000.0,False,61,False,0.17,False,66276,726,0,0,False,True,6.1,46000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_033,Barbara Anderson,barbara.anderson27@hotmail.com,564-99-3399,192.168.114.161,Female,1993-12-10,32.0,30047,83000.0,False,73,False,0.1,False,27950,185,0,0,False,True,6.0,51000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_429,Patricia Perez,patricia.perez24@gmail.com,292-99-2030,172.17.194.147,Female,1996-02-26,30.0,90286,77000.0,False,41,False,0.18,False,26023,498,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_172,Rachel Sanchez,rachel.sanchez78@hotmail.com,557-61-9414,10.130.95.22,Female,1988-11-17,37.0,90213,64000.0,False,14,False,0.14,False,31122,809,0,0,False,False,,,algorithm_risk_score,2024-01-15T00:00:00Z,False,False,False,False,False,False,False,False,False,False,False,False,True
app_179,Paul Roberts,paul.roberts46@yahoo.com,880-83-3129,172.21.233.185,Male,1993-07-12,32.0,10092,85000.0,False,30,False,0.24,False,31966,1234,0,0,False,True,3.4,42000.0,,2026-03-15T00:00:00Z,False,False,False,False,False,False,False,False,False,True,False,True,False
app_283,Cynthia Johnson,cynthia.johnson21@protonmail.com,321-71-4810,10.23.78.49,Female,1990-12-27,35.0,10055,70000.0,False,5,False,0.09,False,34596,648,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_446,Ronald King,ronald.king78@protonmail.com,352-74-8563,192.168.40.222,Male,1998-04-16,27.0,10015,73000.0,False,19,False,0.31,False,47962,1549,0,0,False,True,3.4,20000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_454,Sharon Jackson,sharon.jackson27@outlook.com,953-65-4954,172.28.143.211,Female,1980-04-05,45.0,90219,99000.0,False,74,False,0.18,False,32988,592,0,0,False,True,5.3,76000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_027,Nicole Taylor,nicole.taylor83@icloud.com,518-58-6736,192.168.213.217,Female,1994-04-05,31.0,90214,75000.0,False,16,False,0.28,False,31461,576,0,0,False,False,,,insufficient_credit_history,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_376,Brenda Young,brenda.young74@gmail.com,985-67-3351,172.22.235.81,Female,1968-10-01,57.0,90283,82000.0,False,96,False,0.2,False,33059,212,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_083,Justin Walker,justin.walker56@gmail.com,423-24-4926,172.27.230.121,Male,1989-11-04,36.0,10069,57000.0,False,40,False,0.23,False,29607,1126,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_379,Alexander Scott,alexander.scott21@outlook.com,103-99-1167,10.179.246.181,Male,1987-10-23,38.0,10019,103000.0,False,31,False,0.42,False,44360,1129,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_072,Kimberly Anderson,kimberly.anderson44@mail.com,534-80-4167,172.23.107.141,Female,1998-03-14,27.0,30044,65000.0,False,20,False,0.28,False,19076,388,0,0,False,False,,,insufficient_credit_history,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_408,Raymond Garcia,raymond.garcia80@mail.com,774-49-4143,172.27.203.107,Male,1969-09-27,56.0,30022,74000.0,False,53,False,0.38,False,29820,748,0,0,False,True,4.8,37000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_384,Joshua Walker,joshua.walker25@hotmail.com,556-25-7621,172.28.91.31,Male,1997-02-27,29.0,10004,46000.0,False,3,False,0.06,False,9529,415,0,0,False,True,2.6,60000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_070,Karen Rodriguez,karen.rodriguez76@yahoo.com,809-96-3820,172.22.141.14,Female,1980-09-02,45.0,90292,121000.0,False,59,False,0.43,False,24655,168,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_299,Samuel Gonzalez,test.user.outlook.com,626-69-8549,172.29.212.150,Male,1972-08-28,53.0,10054,64000.0,False,58,False,0.18,False,23101,2172,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_056,Kenneth Hall,kenneth.hall2@mail.com,195-78-2598,192.168.194.157,Male,1980-12-24,45.0,10069,99000.0,False,37,False,0.35,False,33129,940,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_245,Jason Hernandez,jason.hernandez70@yahoo.com,352-47-5158,192.168.154.147,Male,1994-06-25,31.0,10038,97000.0,False,30,False,0.26,False,26829,638,0,0,False,True,4.0,44000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_489,Barbara Johnson,barbara.johnson68@gmail.com,413-10-2568,10.64.32.85,Female,1966-07-25,59.0,90284,47000.0,False,84,False,0.06,False,14947,1534,0,0,False,False,,,low_income,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_230,Cynthia Flores,cynthia.flores14@outlook.com,726-19-5382,10.145.124.45,Female,1963-05-21,62.0,90291,63000.0,False,133,False,0.19,False,14427,867,0,0,False,True,5.3,71000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_216,Jason Moore,jason.moore86@aol.com,308-39-2669,192.168.11.119,Male,1980-07-20,45.0,10020,111000.0,False,77,False,0.37,False,61470,440,0,0,False,True,5.8,42000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_413,Anthony Jackson,,584-37-2562,172.20.164.12,Male,1986-10-21,39.0,10044,92000.0,False,30,False,0.3,False,41179,856,0,0,False,True,6.2,41000.0,,,True,False,False,True,False,False,False,False,False,False,False,False,False
app_252,Christine Torres,christine.torres96@yahoo.com,307-76-8036,10.121.126.37,Female,2001-12-23,24.0,90270,31000.0,False,29,False,0.44,False,10534,1828,0,0,False,False,,,insufficient_credit_history,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_347,Matthew Martinez,matthew.martinez83@outlook.com,365-28-4231,192.168.106.31,Male,1979-01-04,47.0,10094,80000.0,False,42,False,0.38,False,17742,65,0,0,False,True,6.3,38000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_435,Joseph Robinson,joseph.robinson60@yahoo.com,681-82-8445,10.152.220.19,Male,1985-04-25,40.0,10077,89000.0,False,51,False,0.22,False,11727,663,0,0,False,True,5.6,51000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_498,James Rivera,james.rivera25@gmail.com,942-34-6834,172.18.221.237,Male,1989-10-19,36.0,90276,86000.0,False,33,False,0.29,False,36901,270,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_364,Sarah Jones,sarah.jones80@gmail.com,201-26-8876,192.168.154.187,Female,1967-10-27,58.0,90270,69000.0,False,49,False,0.27,False,36070,401,0,0,False,True,6.2,27000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_254,Dennis Torres,dennis.torres14@icloud.com,521-92-4764,10.120.100.163,Male,1981-09-28,44.0,10003,77000.0,False,31,False,0.4,False,29666,691,0,0,False,True,2.9,46000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_106,Michael White,michael.white97@mail.com,285-12-3751,192.168.62.179,Male,1999-08-28,26.0,10043,44000.0,False,20,False,0.16,False,13124,636,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_475,Dorothy Anderson,dorothy.anderson57@outlook.com,289-90-8282,192.168.143.36,Female,1982-06-29,43.0,90296,108000.0,False,43,False,0.36,False,24107,460,0,0,False,True,4.5,61000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_117,Joshua Lee,joshua.lee75@aol.com,899-51-8077,10.112.253.70,Male,1981-06-20,44.0,10002,69000.0,False,109,False,0.21,False,22879,339,0,0,False,True,5.9,77000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_474,Sharon Hall,sharon.hall52@mail.com,580-66-6265,172.22.85.37,Female,1996-08-21,29.0,90242,40000.0,False,51,False,0.19,False,13712,146,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_205,Anna Rodriguez,anna.rodriguez64@hotmail.com,676-49-1041,10.244.192.51,Female,1985-06-02,40.0,90267,66000.0,False,53,False,0.25,False,23205,1548,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_477,Dennis White,dennis.white80@yahoo.com,586-69-8442,192.168.193.44,Male,1992-08-07,33.0,10096,82000.0,False,12,False,0.42,False,22805,683,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_338,Stephanie Davis,stephanie.davis2@icloud.com,720-23-7583,192.168.65.96,Female,1983-10-26,42.0,90285,132000.0,False,82,False,0.14,False,42137,818,0,0,False,True,5.7,67000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_430,Anna Mitchell,anna.mitchell67@gmail.com,510-73-7761,192.168.140.42,Female,1979-04-21,46.0,10066,97000.0,False,28,False,0.19,False,17717,748,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_330,Scott Brown,scott.brown39@hotmail.com,415-46-6409,192.168.147.254,Male,1980-09-19,45.0,10026,136000.0,False,1,False,0.28,False,35500,885,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_398,Susan Nelson,susan.nelson67@protonmail.com,270-80-2724,172.31.197.62,Female,1969-12-10,56.0,90272,58000.0,False,92,False,0.14,False,20917,1547,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_321,Susan Young,susan.young28@hotmail.com,395-66-6220,172.25.233.1,Female,1981-06-11,44.0,10081,74000.0,False,77,False,0.07,False,26411,61,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_464,Christine Hill,christine.hill24@gmail.com,400-67-4126,172.21.190.120,Female,1993-06-13,32.0,90239,41000.0,False,28,False,0.33,False,22193,1175,0,0,False,False,,,high_dti_ratio,,False,False,False,True,False,True,False,False,True,False,False,False,False
app_427,Joseph Wilson,joseph.wilson4@mail.com,508-58-9304,10.236.75.112,Male,1983-12-10,42.0,90299,117000.0,False,80,False,0.27,False,39525,890,0,0,False,True,5.6,34000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_019,Joshua King,joshua.king45@gmail.com,765-10-4403,192.168.10.121,Male,1983-05-17,42.0,10086,130000.0,False,78,False,0.18,False,23420,1124,0,0,False,True,6.4,19000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_126,Jerry Rodriguez,jerry.rodriguez40@protonmail.com,477-14-5888,192.168.199.162,Male,1988-08-02,37.0,10054,83000.0,False,48,False,0.39,False,33657,861,0,0,False,True,4.1,37000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_424,Kevin Campbell,kevin.campbell22@gmail.com,671-88-1195,192.168.252.141,Male,1983-12-23,42.0,10020,98000.0,False,30,False,0.12,False,13780,627,0,0,False,False,,,algorithm_risk_score,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_354,Gregory Torres,gregory.torres94@outlook.com,365-48-6262,10.76.180.77,Male,1978-12-28,47.0,10066,89000.0,False,104,False,0.33,False,47231,1598,439,0,False,True,4.7,44000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
app_060,Jacob Nguyen,jacob.nguyen66@hotmail.com,736-38-8515,192.168.170.43,Male,1998-03-25,27.0,10042,25000.0,False,11,False,0.07,False,12900,773,0,0,False,True,3.8,52000.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False
